Wed Sep 22 15:33:33 +0000 2021;[1440700806831828997];Neymar
Wed Sep 22 19:10:28 +0000 2021;[1440755392544342023];Neymar trop fort
Wed Sep 22 19:10:28 +0000 2021;[1440755394465316867];neymar tá com o gps ligado, pai tá on 😊
Wed Sep 22 19:10:31 +0000 2021;[1440755408348483592];Neymar jogando demais
Wed Sep 22 19:10:32 +0000 2021;[1440755408805658631];Neymar dá cada passe, uma pena q Icardi e Mbappe não acertam uma..🤦🏻‍♀️
Wed Sep 22 19:10:33 +0000 2021;[1440755413977223175];Neymar est chaud
Wed Sep 22 19:10:33 +0000 2021;[1440755414631469064];Neymar puxa e n quer see puxado aaaa vai pra casa peste
Wed Sep 22 19:10:37 +0000 2021;[1440755432369180679];Meu deus quem chama o mbappe de craque e diz que é melhor que Neymar não olha o campeonato francês , como perde gol fácil esse cara
Wed Sep 22 19:10:37 +0000 2021;[1440755432859914243];Neymar🤯🤯🤯
Wed Sep 22 19:10:38 +0000 2021;[1440755434453753862];Neymar acha muito mané 😱
Wed Sep 22 19:10:38 +0000 2021;[1440755435808514053];oq Neymar joga é sacanagem
Wed Sep 22 19:10:39 +0000 2021;[1440755441085005830];O jogo do PSG ta com 10 minutos (ja ta 1x0, gol do Hakimi). Neymar já deixou o Mbappe 2x na cara do gol e o Icardi outra. Perderam os 3 gols. Aí nao tem como
Wed Sep 22 19:10:40 +0000 2021;[1440755442670456843];neymar t’es trop fort neymar
Wed Sep 22 19:10:40 +0000 2021;[1440755444910215170];Trop fort Neymar 😍 #FCMPSG
Wed Sep 22 19:10:42 +0000 2021;[1440755452430585856];Neymar ? 🤣
Wed Sep 22 19:10:42 +0000 2021;[1440755454179639299];neymar acha os cara facil demais mano, cara tem visão de águia
Wed Sep 22 19:10:44 +0000 2021;[1440755461255426054];Neymar de camisa 10 hoje é muito acima
Wed Sep 22 19:10:46 +0000 2021;[1440755470000558080];Neymar é muito brado, que isso 🤮
Wed Sep 22 19:10:47 +0000 2021;[1440755474031202306];Neymar já deu uma pifada de craque no jogo? Sim.  Neymar já deu uma pifada de craque pro Mbappé e ele desperdiçou? Sim também.  Tudo normal na terra do croissant
Wed Sep 22 19:10:47 +0000 2021;[1440755474349973506];Olha a bola que o Neymar deu que o Icardi perdeu , que talento absurdo do Neymar cara , por isso as pessoas tem que parar de analisar jogador por G/A
Wed Sep 22 19:10:50 +0000 2021;[1440755485653696519];Ksksksks Neymar c’est trop (Mbappe fdp)
Wed Sep 22 19:10:52 +0000 2021;[1440755495665426432];A assistência da promessa como atleta™, Neymar, foi brincadeira no lance do gol do PSG.
Wed Sep 22 19:10:52 +0000 2021;[1440755495854227467];El nivel de Neymar.
Wed Sep 22 19:10:54 +0000 2021;[1440755504884551681];Caraca mano... Neymar n parece ser nem sombra daquele cara que tinha um futebol arte... O cara tirava coelho da cartola com uma dribles surreais.. Hj tá difícil ganhar até no 1 conta 1
Wed Sep 22 19:10:56 +0000 2021;[1440755510077132811];Neymar já achou duas vezes, ele e monstro
Wed Sep 22 19:10:57 +0000 2021;[1440755513977835523];Outro passe foda do Neymar, agora foi a vez do Mbappe perder na cara do gol.
Wed Sep 22 19:10:57 +0000 2021;[1440755513994612738];@melaogustavo Crlh nem lembrava q o Neymar n tinha ido pra seleção em 2010 Retiro tudo q eu disse do dunga, ele é uma anta mesmo puta merda
Wed Sep 22 19:10:59 +0000 2021;[1440755523234656258];o que perde gol esse time do PSG é brincadeira, o tanto de assistência que o neymar teria se tivesse um bom finalizador no time é incalculável
Wed Sep 22 19:11:00 +0000 2021;[1440755526569062400];O Neymar em 10 minutos de jogo já deixou o Icardi e o Mbappe de CARA com o goleiro. E ambos perderam o gol.
Wed Sep 22 19:11:00 +0000 2021;[1440755526804000777];Neymar est trop fort 😳
Wed Sep 22 19:11:00 +0000 2021;[1440755527592542218];krl neymar me coma seu perfeito
Wed Sep 22 19:11:04 +0000 2021;[1440755545263120384];la passe de neymar caviar
Wed Sep 22 19:11:05 +0000 2021;[1440755549956567046];Neymar jogada demais olha a enfiada que ele deu pro mbappé, piada
Wed Sep 22 19:11:05 +0000 2021;[1440755549956567040];@_sogequeen Vc quer que eu pare de sonhar com o Messi e o Neymar pra sonhar com mulher???????????
Wed Sep 22 19:11:07 +0000 2021;[1440755558714204169];@neymarjrdepre GOOOOOOOOOOOOOOOOOOOOOOOOOOOLLLL ICARDI!!! COM UMA ASSISTÊNCIA ABSURDA DO NEYMAR!
Wed Sep 22 19:11:07 +0000 2021;[1440755559246942217];Neymar deu simplesmente dois passes  magníficos em menos de 9min, eis o Roi de Paris 👑
Wed Sep 22 19:11:09 +0000 2021;[1440755567237103616];tá maluco neymar tá voando  bom demais ver ele assim
Wed Sep 22 19:11:17 +0000 2021;[1440755598371344387];Neymar en feu
Wed Sep 22 19:11:17 +0000 2021;[1440755598782435343];A visão de jogo do Neymar é surreal
Wed Sep 22 19:11:17 +0000 2021;[1440755600082681860];Mais uma. Mbappé sai na cara do gol após ótimo passe de Neymar, tenta driblar o goleiro e é desarmado
Wed Sep 22 19:11:17 +0000 2021;[1440755601437433865];@neymarjr https://t.co/cp0cn9dpPp.       Oi Neymar me ajuda ajuda meu filho erick eu suplico
Wed Sep 22 19:11:18 +0000 2021;[1440755605103210498];Neymar est trop fort
Wed Sep 22 19:11:19 +0000 2021;[1440755607720452099];Neymar distribuindo passe hoje #FrancesNaESPN
Wed Sep 22 19:11:20 +0000 2021;[1440755610006396936];neymar 🤪
Wed Sep 22 19:11:22 +0000 2021;[1440755620748005376];q bolão de neymar pqp
Wed Sep 22 19:11:23 +0000 2021;[1440755626590703616];VTNC mbappe um passe desse do Neymar
Wed Sep 22 19:11:24 +0000 2021;[1440755627710574601];ptn la passe de neymar
Wed Sep 22 19:11:28 +0000 2021;[1440755644282249218];neymar segue tiozão
Wed Sep 22 19:11:30 +0000 2021;[1440755654461853697];Mbappe perde uns gols que olha...Neymar deixa ele com a bola na cara do gol, e ele sempre perde. 🙄
Wed Sep 22 19:11:31 +0000 2021;[1440755658173804544];Neymar e Nuno Mendes no aquecimento ❤🔥 https://t.co/mGbwlUcmRE
Wed Sep 22 19:11:35 +0000 2021;[1440755673097125889];@cam12a_ Assistência pornográfica do Neymar.   Ele distribui muita assistência jogando de camisa 10.
Wed Sep 22 19:11:36 +0000 2021;[1440755680034451468];@Selau_Andrei O Neymar em 10 minutos de jogo já deixou o Mbappe 2x na cara do gol e o Icardi 1x,o cara tá brabo
Wed Sep 22 19:11:39 +0000 2021;[1440755689857511425];O que o Neymar tá fazendo de passe é brincadeira em slc
Wed Sep 22 19:11:42 +0000 2021;[1440755705485533188];É impressionante como o Neymar tem a capacidade de quebrar linhas seja com um passe, drible… muito completo.
Wed Sep 22 19:11:42 +0000 2021;[1440755705506451461];Neymar tá voltando a jogar bem? Tomara 🙏🏼
Wed Sep 22 19:11:43 +0000 2021;[1440755708534816774];o tanto q o mbappe perde de gol n ta escrito olha os passe do neymar pro mano
Wed Sep 22 19:11:46 +0000 2021;[1440755723063808004];Neymar tá achando muito, craque
Wed Sep 22 19:11:47 +0000 2021;[1440755726662582275];Neymar joga demais olha a enfiada que ele deu pro mbappé, piada
Wed Sep 22 19:11:48 +0000 2021;[1440755730210967555];Os passes de Neymar são muito pornograficos
Wed Sep 22 19:11:49 +0000 2021;[1440755731976785920];Neymar tá jogando muito
Wed Sep 22 19:11:50 +0000 2021;[1440755735957164033];10 minutos de jogo e o Neymar já deu 3 passes absurdos pra gol
Wed Sep 22 19:11:51 +0000 2021;[1440755741564932097];Já era pro Neymar ter duas assistência no jogo
Wed Sep 22 19:11:54 +0000 2021;[1440755754655371274];Neymar armando o jogo 🤌
Wed Sep 22 19:11:55 +0000 2021;[1440755757570396165];@bh27depre Fla x Santos. Ronaldinho x Neymar
Wed Sep 22 19:11:55 +0000 2021;[1440755760657436674];Neymar é classe, não tem jeito.
Wed Sep 22 19:11:55 +0000 2021;[1440755760808431619];Neymar hoje encarnou o Baianinho de Mauá, só tacada de sinuca
Wed Sep 22 19:11:56 +0000 2021;[1440755764167991311];O passe de Neymar Jr é SIMPLESMENTE surreal, eis o poder do verdadeiro ROI e 🔟 do Paris Saint-Germain Football Club 👑   https://t.co/ELzNNy4LhX
Wed Sep 22 19:11:58 +0000 2021;[1440755772636352514];PSG tá brabo hoje, Neymar jogando como joga, muito bem #FrancesNaESPN
Wed Sep 22 19:12:03 +0000 2021;[1440755791288410119];neymar e bappe tem muito entrosamento não tem jeito
Wed Sep 22 19:12:04 +0000 2021;[1440755795444994055];Nossa senhora, olha a bola perfeita que o Neymar rolou pro mbappe e em vez de bater de primeira o cara quis driblar e o goleiro pegou
Wed Sep 22 19:12:05 +0000 2021;[1440755802227179522];mds, neymar ja meteu duas bolas pornograficas
Wed Sep 22 19:12:08 +0000 2021;[1440755814856159237];😂😂😂😂😂😂 la passe de Neymar https://t.co/gRQRnKmQCO
Wed Sep 22 19:12:10 +0000 2021;[1440755822137466884];Neymar Neymar Neymar c’est le tweet
Wed Sep 22 19:12:11 +0000 2021;[1440755824335282183];O que o Neymar joga, não está escrito.
Wed Sep 22 19:12:12 +0000 2021;[1440755830626795521];Neymar il est op
Wed Sep 22 19:12:17 +0000 2021;[1440755849132064777];;Neymar consegue linda enfiada de bola, Mbappé tenta limpar o goleiro e perde a chance do segundo;; VEJA!   #FutebolNaESPN #ESPNnoStarPlus #FrancêsNaESPN  https://t.co/wx4rFzoNcv;
Wed Sep 22 19:12:18 +0000 2021;[1440755855859671040];Neymar ta mto garçom
Wed Sep 22 19:12:20 +0000 2021;[1440755863749206025];vai neymar cale a minha boca fazendo um gol aí
Wed Sep 22 19:12:23 +0000 2021;[1440755875799465985];@GiveAwayAlertNG Neymar #BoomplayPresents
Wed Sep 22 19:12:29 +0000 2021;[1440755903209218048];Neymar est trop fort
Wed Sep 22 19:12:32 +0000 2021;[1440755914408038405];olha esses passes que o neymar, tá on demais hoje!!
Wed Sep 22 19:12:39 +0000 2021;[1440755943319343111];@FootballNFT_ Babs @babsel4  Neymar
Wed Sep 22 19:12:41 +0000 2021;[1440755953515720715];Neymar. https://t.co/2SQrXl6nJI
Wed Sep 22 19:12:46 +0000 2021;[1440755971605729289];Fds as prova Neymar tá em campo
Wed Sep 22 19:12:46 +0000 2021;[1440755973224755200];@GiveAwayAlertNG #BoomplayPresents Neymar
Wed Sep 22 19:12:47 +0000 2021;[1440755975368048643];Psg de Neymar está em campo e o star+ pocando, coisa boa
Wed Sep 22 19:12:50 +0000 2021;[1440755987548311560];aí vai comer o Neymar então palhaço
Wed Sep 22 19:13:04 +0000 2021;[1440756049959555077];Neymar, sigues gordo.
Wed Sep 22 19:13:09 +0000 2021;[1440756067663691780];PSG dominante. Neymar e Mbape não tem pra ninguém. #FrancesNaESPN
Wed Sep 22 19:13:09 +0000 2021;[1440756070893305860];Neymar destruindo... e o mbappe continua finalizando mal
Wed Sep 22 19:13:12 +0000 2021;[1440756081471283211];É tão triste ver o Neymar sem explosão, parece outro cara
Wed Sep 22 19:13:16 +0000 2021;[1440756098496012292];Neymar, você é ridículo
Wed Sep 22 19:13:16 +0000 2021;[1440756099771035648];#FrancêsNaESPN Hoje tem goleada! Vai neymar!
Wed Sep 22 19:13:17 +0000 2021;[1440756101402664960];Neymar comendo a bola dnv
Wed Sep 22 19:13:22 +0000 2021;[1440756122395111429];Neymar c’est caviar time
Wed Sep 22 19:13:23 +0000 2021;[1440756129466777610];PSG num esquema híbrido neste começo: para atacar, Danilo fica  contido aos zagueiros pra liberar os dois laterais, que abrem bem o campo.  Pra defender, o time se fecha num 4-3-1-2, com Neymar e os meias fechando a marcação para os atacantes ficarem prontos pro contra ataque.
Wed Sep 22 19:13:25 +0000 2021;[1440756135099727874];@cam12a_ Foi o Neymar quem deu esse passe pro icard??
Wed Sep 22 19:13:29 +0000 2021;[1440756154892623875];@BarrigadasFlatt Neymar perto do Flamengo... Estava pelo Catete. Qualquer rua descendo, sai na Praia
Wed Sep 22 19:13:31 +0000 2021;[1440756161968439302];ROI Neymar 👑
Wed Sep 22 19:13:35 +0000 2021;[1440756177541820419];coe, papo q o neymar no podpah seria o maior entretenimento desse ano
Wed Sep 22 19:13:37 +0000 2021;[1440756187172012035];Neymar Da Silva Santos Jr Neymar if a speak
Wed Sep 22 19:13:39 +0000 2021;[1440756195401232387];Neymar júnior o nome da lenda
Wed Sep 22 19:13:48 +0000 2021;[1440756230889168897];A classe do Neymar nesse jogo tá absurda !!!!
Wed Sep 22 19:13:50 +0000 2021;[1440756240204791813];Neymar é ridículo 🤮🤮🤮 que passe foi aquele meus amigos!
Wed Sep 22 19:13:50 +0000 2021;[1440756242247405576];o Neymar é um absurdo pqp
Wed Sep 22 19:14:00 +0000 2021;[1440756281891979265];Pura arte os primeiros 15 minutos de jogo do Neymar hj.
Wed Sep 22 19:14:14 +0000 2021;[1440756340352159750];neymar ou cristiano ronaldo?
Wed Sep 22 19:14:14 +0000 2021;[1440756342344413186];neymar ou messi?
Wed Sep 22 19:14:16 +0000 2021;[1440756350858903557];não tem o menor cabimento achar mbappé mais jogador que neymar
Wed Sep 22 19:14:22 +0000 2021;[1440756375722680322];Neymar ... 😍😍😍 #metzpsg #psg #rmclive @AfterRMC
Wed Sep 22 19:14:23 +0000 2021;[1440756381078876164];q jogadaça do neymar
Wed Sep 22 19:14:30 +0000 2021;[1440756410720022531];Se o mbappe fizesse os gols que o Neymar dar pra ele, seria chuteira de Ouro toda temporada e o Neymar maior assistente.
Wed Sep 22 19:14:31 +0000 2021;[1440756411399426055];Que cérebro, show de Neymar nos 15 primeiros minutos.
Wed Sep 22 19:14:32 +0000 2021;[1440756415568625669];o que os cara perde gol com passe do neymar é sacanagem
Wed Sep 22 19:14:40 +0000 2021;[1440756449362145286];Alala Neymar.
Wed Sep 22 19:14:40 +0000 2021;[1440756452537237508];Neymar Mbappé tem uma conexão de outro muito, ney tá surreal nos passes hj, está no normal dele.
Wed Sep 22 19:14:46 +0000 2021;[1440756476964847621];Neymar começou naquele pique já 😜
Wed Sep 22 19:14:47 +0000 2021;[1440756479405871113];Simplesmente Neymar Júnior
Wed Sep 22 19:14:50 +0000 2021;[1440756491921747976];o cara que fala que o Mbappe é melhor que o Neymar já desistiu da vida tem um tempo
Wed Sep 22 19:14:50 +0000 2021;[1440756492768923651];Que passe do Neymar pro Icardi pqp
Wed Sep 22 19:14:51 +0000 2021;[1440756496392855560];@ademirquintino @SantosFC O pastor não perdoava hehe   Robinho, Ricardo Oliveira e Neymar é o ataque perfeito do século até aqui.
Wed Sep 22 19:14:51 +0000 2021;[1440756497093328898];esse tic tac de canhoto que o Neymar fez antes do passe é coisa de outro mundo.. neguin é absurdamente ambidestro
Wed Sep 22 19:14:53 +0000 2021;[1440756507344183303];O Senhor Neymar Júnior é qualquer coisa de ridículo, maluco sobra demais pqp
Wed Sep 22 19:15:09 +0000 2021;[1440756571051462664];Que passe do Neymar pro Icardi pqp
Wed Sep 22 19:15:30 +0000 2021;[1440756660230778880];oq o neymar tá jogando nesses últimos jogos é sacanagem
Wed Sep 22 19:15:33 +0000 2021;[1440756674281705473];Neymar jogando d+#FrancesNaESPN
Wed Sep 22 19:15:35 +0000 2021;[1440756683370762240];@brfootball https://t.co/yYgrRyTYgt  E esse passe do Neymar 😳
Wed Sep 22 19:15:38 +0000 2021;[1440756692447203335];olha esse passe do neymar mano, surreal https://t.co/hG2CJHjlfg
Wed Sep 22 19:15:40 +0000 2021;[1440756701641142284];neymar finalmente voltado a jogar o bom futebol
Wed Sep 22 19:15:46 +0000 2021;[1440756726152663046];Passe +18 do Neymar 🔞
Wed Sep 22 19:15:54 +0000 2021;[1440756761540001800];ver vini jr ou neymar?
Wed Sep 22 19:15:56 +0000 2021;[1440756770956140547];E esse passe +18 do Neymar pro icard em pqp
Wed Sep 22 19:16:03 +0000 2021;[1440756798177230849];@Kikonunes_12 Eu a achar que ele ia tirar o brilho ao Mbappé e ao Neymar ahahah Bem iludida
Wed Sep 22 19:16:13 +0000 2021;[1440756840162213893];O cidadão que tem a OUSADIA de dizer que o Mbappe e melhor que o Neymar, nao entende ABSOLUTAMENTE NADA de futebol  .....
Wed Sep 22 19:16:13 +0000 2021;[1440756842943057924];se o mbappe não perdesse tantos gols o neymar ja teria sido melhor do mundo
Wed Sep 22 19:16:17 +0000 2021;[1440756859422449669];O Neymar como 10 é melhor que todos os 10 do mundo com folga.
Wed Sep 22 19:16:19 +0000 2021;[1440756866854780931];Gol do Paris Saint-Germain ⚽️🔵🔴⚪️⚜️🗼🇫🇷  Neymar deixa Icardi na cara do goleiro. O argentino tenta encobrir o goleiro, mas o toque sai fraco, Udol evita o gol, mas a bola sobra para Hakimi, que chuta de primeira, a bola desvia nos zagueiros do Metz, mas a bola já havia entrado
Wed Sep 22 19:16:20 +0000 2021;[1440756870881234950];neymar, quel roi putain
Wed Sep 22 19:16:20 +0000 2021;[1440756870872911878];A jogada do gol começa com Neymar recebendo passe no meio de Wijnaldum e deixando Icardi na frente do goleiro com passe espetacular
Wed Sep 22 19:16:22 +0000 2021;[1440756878867255302];@vynny25 @mmurilodias Parei com vc 🥱🥱🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️ falar do zagalo vc é geração Neymar gabigol 🥱🤷🏽🤷🏽🤷🏽🤷🏽🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🥃🥃🥃🥃
Wed Sep 22 19:16:23 +0000 2021;[1440756881715126284];Neymar ta com pouca visão de jogo 🔥
Wed Sep 22 19:16:24 +0000 2021;[1440756888044380163];@marioliviasgl Kkkkkkkkkk aí é o Neymar
Wed Sep 22 19:16:24 +0000 2021;[1440756888203776016];@FranciscoVovio @maurocezar e o neymar até lateral está batendo
Wed Sep 22 19:16:26 +0000 2021;[1440756895891918854];neymar é mt sacanagem gastando a bola
Wed Sep 22 19:16:36 +0000 2021;[1440756938095017989];neymar trop fort
Wed Sep 22 19:16:45 +0000 2021;[1440756973423640577];;Pochettino tirou o Neymar &gt;; todo mundo criticou &gt;; Neymar fez um jogo péssimo pela seleção, aparentemente por estar "sem ritmo".  Agora o mesmo com o Messi, todo mundo criticou, mas hoje o Messi não está relacionado por lesão no joelho.  🤷‍♂️;
Wed Sep 22 19:16:45 +0000 2021;[1440756976468647943];Neymar 19/20 essa hora ja tinha cravado um e 7 dribles
Wed Sep 22 19:16:52 +0000 2021;[1440757004608282626];O passe do Neymar.. pqp  Se o Icardi fosse brasileiro se chamaria Pablo
Wed Sep 22 19:17:00 +0000 2021;[1440757036279500809];reclamaram ontem que o Neymar tava feliz e hj vão reclamar que ele tá jogando bem também? https://t.co/l6lzFyzz2D
Wed Sep 22 19:17:05 +0000 2021;[1440757060056936451];meu Deus Neymar
Wed Sep 22 19:17:18 +0000 2021;[1440757113198768130];Neymar com ritmo de jogo é  outra coisa, ele tá correndo pra todo lado do campo
Wed Sep 22 19:17:26 +0000 2021;[1440757147730546691];Neymar é PIKA, tá?
Wed Sep 22 19:17:31 +0000 2021;[1440757168400003072];Passe do Neymar 😵‍💫💯
Wed Sep 22 19:17:41 +0000 2021;[1440757210900881413];O jogo do PSG ta com 10 minutos (ja ta 1x0, gol do Hakimi). Neymar já deixou o Mbappe 2x na cara do gol e o Icardi outra. Perderam os 3 gols. Aí nao tem como https://t.co/5Wz0V2144L
Wed Sep 22 19:17:50 +0000 2021;[1440757246418292742];eu gostava tanto de ver esse Neymar jogar…
Wed Sep 22 19:18:12 +0000 2021;[1440757341700300807];Neymar é liso demais 🥵 https://t.co/KwEhvTKcop
Wed Sep 22 19:18:15 +0000 2021;[1440757353620463621];@TayseUbriaco Quero meu irmão famoso com as músicas dele pra eu virar irmã do Lucas tal qual a irmã do Neymar ahuauau
Wed Sep 22 19:18:16 +0000 2021;[1440757358225813511];@Brayan91921994 Pfff vamos vamos que sale Neymar
Wed Sep 22 19:18:17 +0000 2021;[1440757359152795649];Esquece o Neymar KKK🇧🇷 seleção brasileira
Wed Sep 22 19:18:17 +0000 2021;[1440757362525044745];Neymar está jogando num nivel bizarro
Wed Sep 22 19:18:18 +0000 2021;[1440757366417334280];Olha o Neymar irmão... sabe muito
Wed Sep 22 19:18:30 +0000 2021;[1440757413829746698];@melaogustavo 2010 provavelmente não, a briga foi pq o Grafite foi e o Neymar não, mas o Grafite nem jogou, então em termos práticos o Neymar não iria jogar.  Iria ser tipo o Kaká em 2002, só jogou os minutos finais da final dps q o jogo tá ganho.
Wed Sep 22 19:18:32 +0000 2021;[1440757423703134214];Neymar tá jogando mt
Wed Sep 22 19:18:36 +0000 2021;[1440757439205314562];Que passe do Neymar pra achar o Nuno agora, que cruzamento do Nuno e que furada do Icardi...
Wed Sep 22 19:18:42 +0000 2021;[1440757467009339400];Neymar ja foi ponta,hj ele é totalmente um meia e ele jogando centralizado é muito mas influente no jogo,Pochetino tem que colocar messi e ney centralizados.
Wed Sep 22 19:18:45 +0000 2021;[1440757476576489473];Neymar está jogando fifa?  Está construindo todas
Wed Sep 22 19:18:46 +0000 2021;[1440757480657543170];bate pro gol neymar
Wed Sep 22 19:18:47 +0000 2021;[1440757485447434242];não adianta Neymar sempre participa
Wed Sep 22 19:18:48 +0000 2021;[1440757489239138308];Neymar est TROP FORT
Wed Sep 22 19:19:04 +0000 2021;[1440757556163481601];La combinaison Neymar-Nuno Mendes 🔥🔥🔥
Wed Sep 22 19:19:06 +0000 2021;[1440757564711464977];O Neymar é absurdo, joga muito
Wed Sep 22 19:19:09 +0000 2021;[1440757580586905600];Neymar 48th assist for @PSG_English   mas eu quero gol da perna do neymar #NeymarJr @neymarjr https://t.co/WbqLe3uhML
Wed Sep 22 19:19:12 +0000 2021;[1440757591370448898];@neymarjr Neymar por favor vc poderia mim ajudar de alguma forma?tenho dois filhos pequenos um tem 3 meses, preciso muito de ajuda  estou sem nada em casa
Wed Sep 22 19:19:12 +0000 2021;[1440757591966060547];olha essa assistência do Neymar, q visão de jogo.
Wed Sep 22 19:19:13 +0000 2021;[1440757595845763077];Neymar joga muito esquece 😂
Wed Sep 22 19:19:17 +0000 2021;[1440757613377978373];Neymar a muito, ta louco
Wed Sep 22 19:19:17 +0000 2021;[1440757613637947392];@neymarjr eu até entendo os caras não quererem comentários sobre política, mas fé tem preço? Neymar não faça isso. Deus é mais e não pode ser deixado de lado por valor nenhum no mundo.
Wed Sep 22 19:19:18 +0000 2021;[1440757614787194890];Neymar distribue caviar sur caviar
Wed Sep 22 19:19:22 +0000 2021;[1440757632675966981];neymar é um absurdo
Wed Sep 22 19:19:26 +0000 2021;[1440757650765979651];Neymar tá jogando sinuca kkkkkkkkkkk
Wed Sep 22 19:19:29 +0000 2021;[1440757662170304516];Neymar https://t.co/uh9EjdVJw1
Wed Sep 22 19:19:36 +0000 2021;[1440757691257802763];mt pica como o neymar joga pro time
Wed Sep 22 19:19:36 +0000 2021;[1440757694109941760];;Neymar &gt;;&gt;;&gt;;&gt;;&gt;;&gt;;&gt;;&gt;;&gt;;&gt;;&gt;;&gt;;&gt;;&gt;;&gt;;&gt;;&gt;;  #FCMPSG https://t.co/RwOmaWZ6qf;
Wed Sep 22 19:19:40 +0000 2021;[1440757709607878658];A qualidade das assistências do neymar é um bagulho absurdo demais
Wed Sep 22 19:19:42 +0000 2021;[1440757719300935687];Finito Neymar
Wed Sep 22 19:19:43 +0000 2021;[1440757720173346819];Icardi horrível mano, seria um puta golaço, Neymar mandou um pssse pornografico pro Nuno cruzar
Wed Sep 22 19:19:44 +0000 2021;[1440757724313100290];Neymar acha muito, ta louco
Wed Sep 22 19:19:51 +0000 2021;[1440757755548037124];É impressão minha ou o Neymar está jogando melhor sem o Messi? Ou é o pochettino que não está acostumado a ter dois gênios na equipe? #FrancesNaESPN
Wed Sep 22 19:19:54 +0000 2021;[1440757766147043331];Baila neymar
Wed Sep 22 19:19:54 +0000 2021;[1440757767573176328];Pqp dá uma raiva ver o Neymar de frente pro gol e não chutar, chuta essa porra garaio @neymarjr
Wed Sep 22 19:19:56 +0000 2021;[1440757777379463179];Simplesmente somente e apenas Neymar Jr.
Wed Sep 22 19:19:57 +0000 2021;[1440757780676186113];Neymar e Nuno Mendes jogando muito
Wed Sep 22 19:20:07 +0000 2021;[1440757821830615044];neymar facile
Wed Sep 22 19:20:07 +0000 2021;[1440757823319601159];neymar esta naqueles dias
Wed Sep 22 19:20:08 +0000 2021;[1440757827232956424];Neymar acha mais que gps vtnc mlq kkk
Wed Sep 22 19:20:09 +0000 2021;[1440757832270286858];Que agradável assistir o Neymar jogando! Que armador espetacular.
Wed Sep 22 19:20:10 +0000 2021;[1440757833054638091];e eu tenho q usar a do neymar
Wed Sep 22 19:20:14 +0000 2021;[1440757851345985546];@PSG_inside @neymarjr O que dizer dessa visão de jogo????  https://t.co/yYgrRyTYgt
Wed Sep 22 19:20:20 +0000 2021;[1440757875006054403];@ESPNBrasil #FrancesNaESPN  será que hoje Neymar voltará jogar o seu bom futebol ⚽ ?
Wed Sep 22 19:20:27 +0000 2021;[1440757907629371400];Neymar tá jogando muito bem como meia armador
Wed Sep 22 19:20:29 +0000 2021;[1440757913950113796];@sourav_frankie Neymar
Wed Sep 22 19:20:39 +0000 2021;[1440757955704483842];putaria oq o Neymar joga vsfd
Wed Sep 22 19:21:08 +0000 2021;[1440758077326696449];Neymar virou armador do PSG e na seleção a mula do Tite coloca ele como ponta.   Na seleção, ele (Neymar) automaticamente sai da ponta e vai para o meio! Só o Tite que não ver isso! Ele jogo solta no PSG e muito melhor, porque acha muito!
Wed Sep 22 19:21:09 +0000 2021;[1440758084364746762];@loguima Neymar é uma peste
Wed Sep 22 19:21:10 +0000 2021;[1440758087015567362];Blz que o PSG já ganhou esse jogo, mas que merda Porchettino tem na cabeça pra colocar Neymar onde tá?? Icardi tá feio nesse jogo tbm, vsf
Wed Sep 22 19:21:13 +0000 2021;[1440758099795603466];sonhei que eu tava ficando com o neymar oq isso quer dizer
Wed Sep 22 19:21:18 +0000 2021;[1440758119148101632];18' l Metz 0 x 1 PSG  Neymar aciona Mbappé na esquerda, ele entra na área e cruza rasteiro para Icardi, que tenta finalizar, mas é travado!
Wed Sep 22 19:21:21 +0000 2021;[1440758133836566528];Simple Neymar simple poto !!!!
Wed Sep 22 19:21:36 +0000 2021;[1440758197627731971];Neymar é o terceiro jogador de futebol mais bem pago do mundo em lista liderada por CR7 https://t.co/jkyPYx9xFj
Wed Sep 22 19:21:39 +0000 2021;[1440758208046329863];o passe do Neymar
Wed Sep 22 19:21:52 +0000 2021;[1440758262106787840];@PSG_inside @FCMetz O que dizer desse passe do Neymar? 🔥  https://t.co/yYgrRyTYgt
Wed Sep 22 19:21:52 +0000 2021;[1440758262744301570];Primeira vez a ver casa de papel e há um episódio com o Neymar kkkkkkkkk
Wed Sep 22 19:22:00 +0000 2021;[1440758298202886157];toda vez que o Neymar faz uma jogada eu fico impressionado  é gênio demais
Wed Sep 22 19:22:04 +0000 2021;[1440758312757125128];neymar liso apenas https://t.co/BXYQJjNXdC
Wed Sep 22 19:22:06 +0000 2021;[1440758321737175045];Tá doido, em 10 minutos de jogo o  Neymar já tinha colocado Icardi e Mbappé, 1 vez cada, no mano a mano com o goleiro e os dois perderam
Wed Sep 22 19:22:15 +0000 2021;[1440758358940663808];Neymar regen 🔥🔥
Wed Sep 22 19:22:22 +0000 2021;[1440758389269618699];Neymar começou o jogo muito bem, distribuindo a bola excelentemente, e criando ótimas jogadas, nestes 20’ já fez 3 claras chances de gols.  #AllezParis🇫🇷
Wed Sep 22 19:22:24 +0000 2021;[1440758396672643073];Dá muito nervoso o tanto de gol que o Mbappé e o Icardi perdem, era pro Neymar finalizar essas jogadas
